I57H1   2004051  2016297   33.606439 -116.455020    1.2427 PINON_FLAT_INFRASOUND_ARRAY,_USA                   ss   I57US     0.0651   -0.1615 20161031 12:00:00
I57H1   2016298  2286324   33.606458 -116.455030    1.2401 PINON_FLAT_INFRASOUND_ARRAY,_USA                   ss   I57US    -9.9160   -0.1587 20161031 12:00:00
I57H2   2004051  2016297   33.606795 -116.453420    1.2500 PINON_FLAT_INFRASOUND_ARRAY,_USA                   ss   I57US     0.1046   -0.0130 20161031 12:00:00
I57H2   2016298  2286324   33.606791 -116.453420    1.2475 PINON_FLAT_INFRASOUND_ARRAY,_USA                   ss   I57US    -9.8791   -0.0093 20161031 12:00:00
I57H3   2004051  2016297   33.605533 -116.452230    1.2558 PINON_FLAT_INFRASOUND_ARRAY,_USA                   ss   I57US    -0.0354    0.0974 20161031 12:00:00
I57H3   2016298  2286324   33.605546 -116.452270    1.2530 PINON_FLAT_INFRASOUND_ARRAY,_USA                   ss   I57US   -10.0172    0.0974 20161031 12:00:00
I57H4   2004051  2016297   33.605481 -116.454600    1.2437 PINON_FLAT_INFRASOUND_ARRAY,_USA                   ss   I57US    -0.0411   -0.1225 20161031 12:00:00
I57H4   2016298  2286324   33.605492 -116.454600    1.2411 PINON_FLAT_INFRASOUND_ARRAY,_USA                   ss   I57US   -10.0232   -0.1188 20161031 12:00:00
I57H5   2016298  2286324   33.695868 -116.453320    1.2477 PINON_FLAT_INFRASOUND_ARRAY,_USA                   ss   I57US     0.0000    0.0000 20170222 12:00:00
I57H6   2016298  2286324   33.611249 -116.457540    1.2497 PINON_FLAT_INFRASOUND_ARRAY,_USA                   ss   I57US    -9.3847   -0.3916 20161031 12:00:00
I57H7   2016298  2286324   33.604999 -116.445610    1.2851 PINON_FLAT_INFRASOUND_ARRAY,_USA                   ss   I57US   -10.0778    0.7155 20161031 12:00:00
I57H8   2016298  2286324   33.598847 -116.459440    1.2131 PINON_FLAT_INFRASOUND_ARRAY,_USA                   ss   I57US   -10.7601   -0.5680 20161031 12:00:00
I57L1   2004051  2016297   33.605852 -116.453280    1.2506 PINON_FLAT_INFRASOUND_ARRAY,_USA                   ss   I57US     0.0000    0.0000 20161031 12:00:00
I57L2   2004051  2016297   33.611241 -116.457500    1.2526 PINON_FLAT_INFRASOUND_ARRAY,_USA                   ss   I57US     0.5977   -0.3916 20161031 12:00:00
I57L3   2004051  2016297   33.604989 -116.445580    1.2876 PINON_FLAT_INFRASOUND_ARRAY,_USA                   ss   I57US    -0.0957    0.7146 20161031 12:00:00
I57L4   2004051  2016297   33.598836 -116.459390    1.2157 PINON_FLAT_INFRASOUND_ARRAY,_USA                   ss   I57US    -0.7781   -0.5671 20161031 12:00:00
I57US   2004051  2016297   33.605852 -116.453280    1.2506 PINON_FLAT_INFRASOUND_ARRAY,_USA                   ar   I57US     0.0000    0.0000 20161031 12:00:00
I57US   2016298  2286324   33.695868 -116.453320    1.2477 PINON_FLAT_INFRASOUND_ARRAY,_USA                   ar   I57US     0.0000    0.0000 20170222 12:00:00
